Object	Action	Position	Time
Bird	FingerDown	(-266.8, -231.3, -5.0)	12:57:01.710
Bird	DragBegin	(-266.8, -231.3, -5.0)	12:57:01.959
Bird	DragMove	(-239.3, -219.8, -5.0)	12:57:01.975
Bird	DragMove	(-239.3, -208.1, -5.0)	12:57:01.991
Bird	DragMove	(-243.2, -198.4, -5.0)	12:57:02.8
Bird	DragMove	(-245.1, -184.8, -5.0)	12:57:02.25
Bird	DragMove	(-251.0, -171.2, -5.0)	12:57:02.41
Bird	DragMove	(-254.9, -157.6, -5.0)	12:57:02.58
Bird	DragMove	(-258.7, -147.9, -5.0)	12:57:02.74
Bird	DragMove	(-260.7, -134.3, -5.0)	12:57:02.92
Bird	DragMove	(-262.6, -124.6, -5.0)	12:57:02.108
Bird	DragMove	(-263.9, -116.8, -5.0)	12:57:02.125
Bird	DragMove	(-263.9, -109.0, -5.0)	12:57:02.141
Bird	DragMove	(-263.9, -99.3, -5.0)	12:57:02.158
Bird	DragMove	(-263.9, -85.7, -5.0)	12:57:02.176
Bird	DragMove	(-263.9, -79.9, -5.0)	12:57:02.210
Bird	DragMove	(-263.9, -74.1, -5.0)	12:57:02.227
Bird	DragMove	(-263.9, -68.2, -5.0)	12:57:02.243
Bird	DragMove	(-263.9, -64.4, -5.0)	12:57:02.259
Bird	DragMove	(-263.9, -60.5, -5.0)	12:57:02.276
Bird	DragMove	(-263.9, -54.7, -5.0)	12:57:02.293
Bird	DragMove	(-263.9, -46.9, -5.0)	12:57:02.309
Bird	DragMove	(-262.0, -44.9, -5.0)	12:57:02.342
Bird	DragMove	(-262.0, -43.0, -5.0)	12:57:02.358
Bird	DragMove	(-260.0, -43.0, -5.0)	12:57:02.376
Bird	DragMove	(-258.7, -43.0, -5.0)	12:57:02.409
Bird	DragMove	(-254.9, -43.0, -5.0)	12:57:02.425
Bird	DragMove	(-252.9, -43.0, -5.0)	12:57:02.442
Bird	DragMove	(-245.1, -43.0, -5.0)	12:57:02.460
Bird	DragMove	(-243.2, -44.9, -5.0)	12:57:02.493
Bird	DragMove	(-241.3, -50.5, -5.0)	12:57:02.527
Bird	DragMove	(-238.7, -53.1, -5.0)	12:57:02.543
Bird	DragMove	(-238.7, -57.0, -5.0)	12:57:02.560
Bird	DragMove	(-237.5, -60.9, -5.0)	12:57:02.577
Bird	DragMove	(-237.5, -62.7, -5.0)	12:57:02.593
Bird	DragMove	(-237.5, -69.2, -5.0)	12:57:02.610
Bird	DragMove	(-237.5, -71.1, -5.0)	12:57:02.643
Bird	DragMove	(-237.5, -75.0, -5.0)	12:57:02.660
Bird	DragMove	(-237.5, -78.8, -5.0)	12:57:02.676
Bird	DragMove	(-237.5, -82.7, -5.0)	12:57:02.693
Bird	DragMove	(-237.5, -84.7, -5.0)	12:57:02.709
Bird	DragMove	(-237.5, -86.6, -5.0)	12:57:02.726
Bird	DragMove	(-237.5, -89.2, -5.0)	12:57:02.743
Bird	DragMove	(-237.5, -90.5, -5.0)	12:57:02.776
Bird	DragMove	(-237.5, -92.5, -5.0)	12:57:02.792
Bird	DragMove	(-237.5, -93.7, -5.0)	12:57:02.825
