Object	Action	Position	Time
Kid1	FingerDown	(528.3, 120.0, -4.0)	13:41:39.973
Kid1	DragBegin	(528.3, 120.0, -4.0)	13:41:40.204
Kid1	DragMove	(524.4, 115.3, -4.0)	13:41:40.237
Kid1	DragMove	(524.4, 123.1, -4.0)	13:41:40.253
Kid1	DragMove	(524.4, 134.8, -4.0)	13:41:40.269
Kid1	DragMove	(524.4, 146.4, -4.0)	13:41:40.286
Kid1	DragMove	(526.4, 169.7, -4.0)	13:41:40.303
Kid1	DragMove	(526.4, 181.4, -4.0)	13:41:40.320
Kid1	DragMove	(526.4, 193.0, -4.0)	13:41:40.336
Kid1	DragMove	(526.4, 202.8, -4.0)	13:41:40.355
Kid1	DragMove	(526.4, 204.6, -4.0)	13:41:40.390
Kid1	DragMove	(527.7, 204.6, -4.0)	13:41:40.439
Kid1	DragMove	(528.9, 203.3, -4.0)	13:41:40.490
Kid1	DragMove	(528.9, 199.4, -4.0)	13:41:40.507
Kid1	DragMove	(530.9, 191.7, -4.0)	13:41:40.523
Kid1	DragMove	(530.9, 185.2, -4.0)	13:41:40.540
Kid1	DragMove	(532.8, 179.4, -4.0)	13:41:40.556
Kid1	DragMove	(534.8, 175.5, -4.0)	13:41:40.573
Kid1	DragMove	(536.1, 174.2, -4.0)	13:41:40.590
Kid1	DragMove	(536.1, 172.3, -4.0)	13:41:40.606
Kid1	DragMove	(537.4, 172.3, -4.0)	13:41:40.638
Kid1	DragMove	(537.4, 184.0, -4.0)	13:41:40.655
Kid1	DragMove	(541.3, 213.1, -4.0)	13:41:40.671
Kid1	DragMove	(542.5, 224.8, -4.0)	13:41:40.705
Kid1	DragMove	(544.4, 230.4, -4.0)	13:41:40.721
Kid1	DragMove	(544.4, 242.0, -4.0)	13:41:40.739
Kid1	DragMove	(544.4, 249.8, -4.0)	13:41:40.755
Kid1	DragMove	(544.4, 251.7, -4.0)	13:41:40.771
Kid1	DragMove	(544.4, 248.0, -4.0)	13:41:40.873
Kid1	DragMove	(544.4, 246.1, -4.0)	13:41:40.890
Kid1	DragMove	(544.4, 239.7, -4.0)	13:41:40.906
Kid1	DragMove	(544.4, 233.8, -4.0)	13:41:40.923
Kid1	DragMove	(544.4, 228.0, -4.0)	13:41:40.940
Kid1	DragMove	(544.4, 224.1, -4.0)	13:41:40.957
Kid1	DragMove	(544.4, 218.3, -4.0)	13:41:40.973
Kid1	DragMove	(544.4, 211.8, -4.0)	13:41:40.989
Kid1	DragMove	(544.4, 209.9, -4.0)	13:41:41.22
Kid1	DragMove	(544.4, 208.6, -4.0)	13:41:41.56
Kid1	DragEnd	(544.4, 208.6, -4.0)	13:41:41.304
