Object	Action	Position	Time
Kid1	FingerDown	(204.7, 138.6, -5.0)	11:21:21.331
Kid1	DragBegin	(204.7, 138.6, -5.0)	11:21:21.760
Kid1	DragMove	(187.0, 113.6, -5.0)	11:21:21.778
Kid1	DragMove	(183.8, 105.8, -5.0)	11:21:21.814
Kid1	DragMove	(183.8, 102.0, -5.0)	11:21:21.842
Kid1	DragMove	(182.5, 99.4, -5.0)	11:21:21.858
Kid1	DragMove	(182.5, 94.9, -5.0)	11:21:21.894
Kid1	DragMove	(182.5, 91.1, -5.0)	11:21:21.926
Kid1	DragMove	(182.5, 89.1, -5.0)	11:21:21.943
Kid1	DragMove	(182.5, 83.3, -5.0)	11:21:21.982
Kid1	DragMove	(181.2, 80.7, -5.0)	11:21:21.991
Kid1	DragMove	(181.2, 78.8, -5.0)	11:21:22.11
Kid1	DragMove	(181.2, 76.8, -5.0)	11:21:22.26
Kid1	DragMove	(181.2, 74.2, -5.0)	11:21:22.43
Kid1	DragMove	(181.2, 72.9, -5.0)	11:21:22.80
Kid1	DragMove	(181.2, 71.0, -5.0)	11:21:22.96
Kid1	DragMove	(181.2, 67.1, -5.0)	11:21:22.131
Kid1	DragMove	(181.2, 63.2, -5.0)	11:21:22.162
Kid1	DragMove	(181.2, 60.0, -5.0)	11:21:22.194
Kid1	DragMove	(181.2, 58.7, -5.0)	11:21:22.226
Kid1	DragMove	(181.2, 60.6, -5.0)	11:21:22.470
Kid1	DragMove	(181.2, 62.5, -5.0)	11:21:22.478
Kid1	DragMove	(181.2, 66.9, -5.0)	11:21:22.510
Kid1	DragMove	(181.2, 72.7, -5.0)	11:21:22.547
Kid1	DragMove	(181.2, 76.6, -5.0)	11:21:22.564
Kid1	DragMove	(181.2, 80.5, -5.0)	11:21:22.579
Kid1	DragMove	(181.2, 88.2, -5.0)	11:21:22.619
Kid1	DragMove	(181.2, 92.1, -5.0)	11:21:22.636
Kid1	DragMove	(181.2, 94.7, -5.0)	11:21:22.647
Kid1	DragMove	(181.2, 98.5, -5.0)	11:21:22.678
Kid1	DragMove	(181.2, 103.0, -5.0)	11:21:22.710
Kid1	DragMove	(181.2, 105.0, -5.0)	11:21:22.731
Kid1	DragMove	(183.1, 105.0, -5.0)	11:21:22.766
Kid1	DragMove	(183.1, 108.7, -5.0)	11:21:22.794
Kid1	DragMove	(184.4, 108.7, -5.0)	11:21:22.811
Kid1	DragMove	(186.4, 110.7, -5.0)	11:21:22.846
Kid1	DragMove	(188.3, 112.5, -5.0)	11:21:22.878
Kid1	DragMove	(190.9, 112.5, -5.0)	11:21:22.894
Kid1	DragMove	(194.7, 114.4, -5.0)	11:21:22.934
Kid1	DragMove	(198.4, 114.4, -5.0)	11:21:22.963
Kid1	DragMove	(202.2, 114.4, -5.0)	11:21:22.980
Kid1	DragMove	(204.1, 114.4, -5.0)	11:21:22.998
Kid1	DragMove	(205.4, 114.4, -5.0)	11:21:23.31
Kid1	DragEnd	(205.4, 114.4, -5.0)	11:21:23.146
Dog	FingerDown	(419.3, 43.6, -5.0)	11:21:23.987
Dog	DragBegin	(419.3, 43.6, -5.0)	11:21:24.202
Dog	DragMove	(411.0, 34.6, -5.0)	11:21:24.230
Dog	DragMove	(411.0, 38.5, -5.0)	11:21:24.251
Dog	DragMove	(409.7, 49.5, -5.0)	11:21:24.282
Dog	DragMove	(409.7, 59.3, -5.0)	11:21:24.314
Dog	DragMove	(409.7, 63.1, -5.0)	11:21:24.330
Dog	DragMove	(407.8, 76.7, -5.0)	11:21:24.370
Dog	DragMove	(405.8, 90.3, -5.0)	11:21:24.398
Dog	DragMove	(405.8, 100.0, -5.0)	11:21:24.414
Dog	DragMove	(405.8, 115.6, -5.0)	11:21:24.446
Dog	DragMove	(405.8, 121.4, -5.0)	11:21:24.471
Dog	DragMove	(405.8, 126.6, -5.0)	11:21:24.484
Dog	DragMove	(405.8, 138.3, -5.0)	11:21:24.519
Dog	DragMove	(407.8, 149.9, -5.0)	11:21:24.551
Dog	DragMove	(409.7, 155.7, -5.0)	11:21:24.568
Dog	DragMove	(411.7, 163.5, -5.0)	11:21:24.598
Dog	DragMove	(411.7, 165.5, -5.0)	11:21:24.614
Dog	DragMove	(411.7, 167.4, -5.0)	11:21:24.630
Dog	DragMove	(411.7, 165.5, -5.0)	11:21:24.734
Dog	DragMove	(413.6, 159.7, -5.0)	11:21:24.751
Dog	DragMove	(413.6, 150.0, -5.0)	11:21:24.768
Dog	DragMove	(413.6, 142.2, -5.0)	11:21:24.785
Dog	DragMove	(413.6, 136.4, -5.0)	11:21:24.802
Dog	DragMove	(413.6, 124.7, -5.0)	11:21:24.842
Dog	DragMove	(413.6, 120.9, -5.0)	11:21:24.850
Dog	DragMove	(413.6, 117.1, -5.0)	11:21:24.885
Dog	DragMove	(413.6, 119.0, -5.0)	11:21:25.3
Dog	DragMove	(413.6, 123.5, -5.0)	11:21:25.35
Dog	DragMove	(413.6, 127.4, -5.0)	11:21:25.52
Dog	DragMove	(412.3, 134.5, -5.0)	11:21:25.82
Dog	DragMove	(410.4, 136.4, -5.0)	11:21:25.107
Dog	DragMove	(410.4, 142.2, -5.0)	11:21:25.118
Dog	DragMove	(408.5, 146.1, -5.0)	11:21:25.136
Dog	DragMove	(408.5, 151.9, -5.0)	11:21:25.170
Dog	DragMove	(406.6, 153.9, -5.0)	11:21:25.198
Dog	DragMove	(406.6, 152.0, -5.0)	11:21:25.250
Dog	DragMove	(406.6, 139.1, -5.0)	11:21:25.282
Dog	DragMove	(406.6, 135.2, -5.0)	11:21:25.298
Dog	DragMove	(406.6, 125.5, -5.0)	11:21:25.338
Dog	DragMove	(406.6, 115.8, -5.0)	11:21:25.366
Dog	DragMove	(406.6, 111.9, -5.0)	11:21:25.383
Dog	DragMove	(409.8, 100.9, -5.0)	11:21:25.414
Dog	DragMove	(411.7, 95.0, -5.0)	11:21:25.444
Dog	DragMove	(411.7, 89.2, -5.0)	11:21:25.454
Dog	DragMove	(415.6, 79.5, -5.0)	11:21:25.487
Dog	DragMove	(415.6, 73.7, -5.0)	11:21:25.504
Dog	DragMove	(417.6, 71.7, -5.0)	11:21:25.518
Dog	DragMove	(418.9, 69.1, -5.0)	11:21:25.536
Dog	DragMove	(418.9, 67.3, -5.0)	11:21:25.550
Dog	DragMove	(418.9, 66.0, -5.0)	11:21:25.567
Dog	DragMove	(420.7, 66.0, -5.0)	11:21:25.582
Dog	DragMove	(420.7, 64.0, -5.0)	11:21:25.602
Dog	DragMove	(420.7, 62.2, -5.0)	11:21:25.719
Dog	DragMove	(420.7, 60.9, -5.0)	11:21:25.850
