Object	Action	Position	Time
Alligator	FingerDown	(-108.2, -39.2, -4.0)	21:30:36.874
Alligator	DragBegin	(-108.2, -39.2, -4.0)	21:30:37.282
Alligator	DragMove	(-83.5, -78.6, -4.0)	21:30:37.293
Alligator	DragMove	(-85.5, -78.6, -4.0)	21:30:37.313
Alligator	DragMove	(-88.2, -78.6, -4.0)	21:30:37.329
Alligator	DragMove	(-89.6, -78.6, -4.0)	21:30:37.361
Alligator	DragMove	(-91.0, -80.0, -4.0)	21:30:37.397
Alligator	DragMove	(-92.9, -80.0, -4.0)	21:30:37.446
Alligator	DragMove	(-94.3, -80.0, -4.0)	21:30:37.489
Alligator	DragMove	(-95.6, -80.0, -4.0)	21:30:37.545
Alligator	DragMove	(-97.0, -80.0, -4.0)	21:30:37.577
Alligator	DragMove	(-99.7, -80.0, -4.0)	21:30:37.641
Alligator	DragMove	(-101.1, -80.0, -4.0)	21:30:37.677
Alligator	DragMove	(-102.4, -80.0, -4.0)	21:30:37.714
Alligator	DragMove	(-103.8, -80.0, -4.0)	21:30:37.729
Alligator	DragMove	(-105.1, -80.0, -4.0)	21:30:37.761
Alligator	DragMove	(-108.5, -80.0, -4.0)	21:30:37.805
Alligator	DragMove	(-108.5, -82.0, -4.0)	21:30:37.829
Alligator	DragMove	(-112.5, -82.0, -4.0)	21:30:37.861
Alligator	DragMove	(-113.8, -82.0, -4.0)	21:30:37.877
Alligator	DragMove	(-115.9, -82.0, -4.0)	21:30:37.897
Alligator	DragMove	(-117.9, -82.0, -4.0)	21:30:37.914
Alligator	DragMove	(-124.0, -82.0, -4.0)	21:30:37.957
Alligator	DragMove	(-126.0, -82.0, -4.0)	21:30:37.976
Alligator	DragMove	(-130.1, -82.0, -4.0)	21:30:37.997
Alligator	DragMove	(-132.2, -82.0, -4.0)	21:30:38.13
Alligator	DragMove	(-134.9, -82.0, -4.0)	21:30:38.30
Alligator	DragMove	(-136.8, -82.0, -4.0)	21:30:38.45
Alligator	DragMove	(-139.5, -82.0, -4.0)	21:30:38.61
Alligator	DragMove	(-141.6, -82.0, -4.0)	21:30:38.81
Alligator	DragMove	(-145.0, -82.0, -4.0)	21:30:38.125
Alligator	DragMove	(-145.0, -83.4, -4.0)	21:30:38.165
Alligator	DragMove	(-145.0, -84.7, -4.0)	21:30:38.297
Alligator	DragMove	(-143.6, -84.7, -4.0)	21:30:38.314
Alligator	DragMove	(-141.6, -84.7, -4.0)	21:30:38.329
Alligator	DragMove	(-138.9, -84.7, -4.0)	21:30:38.345
Alligator	DragMove	(-136.9, -84.7, -4.0)	21:30:38.365
Alligator	DragMove	(-134.9, -84.7, -4.0)	21:30:38.382
Alligator	DragMove	(-132.8, -84.7, -4.0)	21:30:38.397
Alligator	DragMove	(-125.6, -84.7, -4.0)	21:30:38.441
Alligator	DragMove	(-123.6, -84.7, -4.0)	21:30:38.470
Alligator	DragMove	(-121.5, -84.7, -4.0)	21:30:38.481
Alligator	DragMove	(-120.2, -84.7, -4.0)	21:30:38.498
Alligator	DragMove	(-118.8, -84.7, -4.0)	21:30:38.529
Alligator	DragMove	(-117.5, -84.7, -4.0)	21:30:38.565
Alligator	DragMove	(-114.7, -84.7, -4.0)	21:30:38.609
Alligator	DragMove	(-113.4, -84.7, -4.0)	21:30:38.634
Alligator	DragMove	(-111.4, -84.7, -4.0)	21:30:38.665
Alligator	DragMove	(-111.4, -82.7, -4.0)	21:30:38.777
Alligator	DragMove	(-111.4, -81.3, -4.0)	21:30:38.797
Alligator	DragMove	(-111.4, -79.3, -4.0)	21:30:38.813
Alligator	DragMove	(-111.4, -77.2, -4.0)	21:30:38.833
Alligator	DragMove	(-111.4, -74.5, -4.0)	21:30:38.850
Alligator	DragMove	(-111.4, -72.6, -4.0)	21:30:38.865
Alligator	DragMove	(-111.4, -68.5, -4.0)	21:30:38.882
Alligator	DragMove	(-111.4, -66.5, -4.0)	21:30:38.897
Alligator	DragMove	(-111.4, -61.7, -4.0)	21:30:38.941
Alligator	DragMove	(-111.4, -59.0, -4.0)	21:30:38.965
Alligator	DragMove	(-111.4, -55.1, -4.0)	21:30:38.980
Alligator	DragMove	(-111.4, -53.0, -4.0)	21:30:38.997
Alligator	DragMove	(-111.4, -51.7, -4.0)	21:30:39.34
Alligator	DragMove	(-111.4, -49.0, -4.0)	21:30:39.49
Alligator	DragMove	(-111.4, -47.0, -4.0)	21:30:39.66
