Object	Action	Position	Time
Dino3	FingerDown	(-340.2, -162.1, -5.0)	14:36:09.736
Dino3	DragBegin	(-340.2, -162.1, -5.0)	14:36:10.220
Dino3	DragMove	(-334.6, -175.7, -5.0)	14:36:10.244
Dino3	DragMove	(-335.9, -173.2, -5.0)	14:36:10.259
Dino3	DragMove	(-335.9, -171.2, -5.0)	14:36:10.276
Dino3	DragMove	(-335.9, -167.3, -5.0)	14:36:10.291
Dino3	DragMove	(-335.9, -165.4, -5.0)	14:36:10.308
Dino3	DragMove	(-335.9, -159.0, -5.0)	14:36:10.358
Dino3	DragMove	(-335.9, -155.1, -5.0)	14:36:10.379
Dino3	DragMove	(-335.9, -152.5, -5.0)	14:36:10.396
Dino3	DragMove	(-337.7, -150.6, -5.0)	14:36:10.407
Dino3	DragMove	(-337.7, -146.8, -5.0)	14:36:10.424
Dino3	DragMove	(-337.7, -140.9, -5.0)	14:36:10.444
Dino3	DragMove	(-337.7, -137.1, -5.0)	14:36:10.460
Dino3	DragMove	(-337.7, -122.9, -5.0)	14:36:10.517
Dino3	DragMove	(-337.7, -120.3, -5.0)	14:36:10.539
Dino3	DragMove	(-337.7, -119.0, -5.0)	14:36:10.576
Dino3	DragMove	(-337.7, -120.9, -5.0)	14:36:10.728
Dino3	DragMove	(-337.7, -126.7, -5.0)	14:36:10.745
Dino3	DragMove	(-339.7, -130.6, -5.0)	14:36:10.759
Dino3	DragMove	(-339.7, -132.5, -5.0)	14:36:10.776
Dino3	DragMove	(-339.7, -138.3, -5.0)	14:36:10.835
Dino3	DragMove	(-341.6, -138.3, -5.0)	14:36:10.986
Dino3	DragMove	(-342.9, -138.3, -5.0)	14:36:11.7
Dino3	DragMove	(-344.2, -138.3, -5.0)	14:36:11.43
Dino3	DragMove	(-346.2, -138.3, -5.0)	14:36:11.60
Dino3	DragMove	(-350.0, -138.3, -5.0)	14:36:11.77
Dino3	DragMove	(-353.9, -138.3, -5.0)	14:36:11.91
Dino3	DragMove	(-379.2, -138.3, -5.0)	14:36:11.145
Dino3	DragMove	(-390.8, -138.3, -5.0)	14:36:11.167
Dino3	DragMove	(-400.6, -138.3, -5.0)	14:36:11.184
Dino3	DragMove	(-410.3, -138.3, -5.0)	14:36:11.191
Dino3	DragMove	(-419.3, -138.3, -5.0)	14:36:11.208
Dino3	DragMove	(-425.2, -138.3, -5.0)	14:36:11.227
Dino3	DragMove	(-431.0, -138.3, -5.0)	14:36:11.244
Dino3	DragMove	(-434.9, -138.3, -5.0)	14:36:11.297
Dino3	DragMove	(-434.9, -137.1, -5.0)	14:36:11.333
Dino3	DragMove	(-433.6, -137.1, -5.0)	14:36:11.360
Dino3	DragMove	(-431.7, -137.1, -5.0)	14:36:11.375
Dino3	DragMove	(-426.5, -135.8, -5.0)	14:36:11.396
Dino3	DragMove	(-407.1, -135.8, -5.0)	14:36:11.455
Dino3	DragMove	(-401.3, -135.8, -5.0)	14:36:11.475
Dino3	DragMove	(-395.5, -135.8, -5.0)	14:36:11.492
Dino3	DragMove	(-391.6, -135.8, -5.0)	14:36:11.511
Dino3	DragMove	(-385.7, -137.7, -5.0)	14:36:11.528
Dino3	DragMove	(-381.9, -139.6, -5.0)	14:36:11.543
Dino3	DragMove	(-376.0, -139.6, -5.0)	14:36:11.560
Dino3	DragMove	(-363.7, -145.5, -5.0)	14:36:11.619
Dino3	DragMove	(-362.4, -145.5, -5.0)	14:36:11.648
Dino3	DragMove	(-366.2, -145.5, -5.0)	14:36:11.769
Dino3	DragMove	(-368.1, -143.5, -5.0)	14:36:11.771
Dino3	DragMove	(-370.7, -135.8, -5.0)	14:36:11.796
Dino3	DragMove	(-370.7, -124.1, -5.0)	14:36:11.811
Dino3	DragMove	(-370.7, -116.3, -5.0)	14:36:11.828
Dino3	DragMove	(-370.7, -106.6, -5.0)	14:36:11.843
